x,y,z
3571,988,709
3545,990,763
10237,2889,2379
9401,2680,2347
8498,2449,2271
7687,2240,2191
3489,991,701
3466,993,755
10152,2939,2385
9255,2707,2335
8333,2464,2248
7614,2277,2191
3410,993,693
3386,995,746
10014,2973,2377
9106,2731,2320
8158,2473,2222
7528,2307,2186
3336,996,686
3314,998,737
9866,3002,2365
8971,2758,2307
8039,2497,2210
7468,2346,2187
3263,998,678
3241,1000,728
9737,3035,2357
8860,2790,2299
7946,2529,2203
7424,2388,2193
3191,1000,670
3174,1003,720
9572,3055,2338
8762,2825,2293
7865,2562,2199
7385,2433,2199
3118,1000,661
3113,1007,713
9449,3088,2328
8662,2859,2286
7778,2594,2192
7336,2474,2201
3048,1000,652
3036,1006,701
3012,1007,748
8574,2895,2281
7695,2626,2185
7269,2508,2197
2986,1003,644
2971,1006,692
2947,1008,737
8483,2930,2273
7643,2667,2186
7205,2542,2192
2924,1004,636
2905,1006,682
2888,1009,728
8409,2969,2269
7593,2708,2186
7146,2576,2189
2868,1006,628
2852,1009,674
2826,1009,717
8336,3008,2265
7528,2744,2182
7086,2611,2184
2808,1006,619
2792,1010,664
2765,1009,706
8255,3042,2256
7547,2810,2200
7027,2644,2179
2752,1007,611
2738,1011,655
2712,1010,697
8174,3075,2248
7530,2862,2208
6977,2680,2175
2698,1008,602
2685,1012,646
2662,1012,688
8078,3102,2233
7496,2908,2210
6937,2719,2174
2649,1010,595
2636,1014,638
2612,1013,678
8024,3144,2230
7440,2944,2204
6893,2757,2171
2595,1009,586
2592,1017,630
2566,1015,670
2545,1017,710
7394,2985,2201
6846,2792,2166
