x,y,z
6735,326,-543
7573,359,-487
8428,391,-405
10071,457,-322
10627,471,-168
10643,462,2
6946,297,-530
7770,325,-467
8951,365,-393
10564,420,-292
10658,414,-122
5019,190,23
7147,266,-515
7859,285,-438
8150,287,-322
7977,273,-185
7724,257,-54
5063,164,46
7403,235,-501
7741,238,-398
7743,231,-272
8026,231,-151
5147,143,-13
5056,136,69
7645,201,-483
7841,199,-367
7822,191,-239
7806,183,-111
5125,115,10
5030,108,92
5837,122,-342
7828,157,-331
7819,149,-202
7817,142,-75
5012,86,33
5025,82,115
5105,80,-275
5070,75,-190
5045,70,-107
5018,65,-24
5017,61,57
5044,57,140
5074,53,-250
5071,49,-166
5089,45,-83
5636,45,0
7799,55,127
8542,53,279
5108,28,-227
5110,23,-143
5091,19,-59
7831,23,37
7833,16,166
8167,10,307
5104,2,-202
5107,-1,-118
5097,-5,-34
7773,-15,75
8143,-22,213
8132,-29,348
5100,-22,-177
5096,-26,-92
5364,-32,-8
7654,-52,113
8063,-61,253
8268,-69,396
5099,-47,-151
5093,-51,-66
5316,-57,17
7823,-90,156
8019,-99,293
10553,-139,561
5090,-71,-125
5097,-75,-41
5322,-82,45
7972,-129,200
10445,-177,436
10553,-187,617
5098,-95,-99
5329,-103,-15
7595,-152,104
10574,-220,321
10566,-228,498
10555,-236,674
5093,-118,-72
10642,-255,25
10583,-261,202
10572,-268,379
10561,-276,556
10573,-284,734
5084,-141,-44
10257,-291,80
10451,-304,256
10602,-316,437
10595,-323,615
10562,-329,792
