x,y,z
2090,851,-394
2078,841,-356
2104,847,-326
2130,853,-294
2549,1016,-310
2561,1017,-270
2083,832,-393
2139,849,-367
2156,851,-334
2127,835,-295
2593,1014,-316
2606,1014,-276
2132,834,-403
2158,840,-371
2135,826,-331
2123,817,-294
2631,1008,-322
2654,1012,-281
2100,805,-397
2114,806,-364
2130,807,-331
2123,800,-295
2691,1010,-330
2696,1007,-287
2133,801,-403
2140,799,-368
2189,812,-340
2208,815,-307
2747,1009,-337
2765,1011,-294
2209,812,-417
2205,806,-379
2221,807,-345
2207,797,-306
2769,996,-340
2811,1006,-299
2213,796,-417
2224,795,-382
2247,799,-349
2318,819,-322
2417,850,-296
2740,959,-291
2340,823,-440
2341,818,-402
2280,792,-353
2718,939,-377
2438,838,-298
2920,1000,-310
2344,806,-440
2427,829,-415
2279,774,-352
2809,949,-388
2430,816,-297
2530,846,-268
2351,790,-440
2486,830,-424
2277,756,-351
3015,995,-416
2456,806,-299
3029,989,-320
2303,756,-430
2316,755,-394
2268,735,-348
3118,1005,-428
2502,802,-303
3110,992,-327
2299,737,-428
2317,738,-393
2272,719,-348
3069,965,-420
2648,828,-319
2714,845,-284
2292,717,-424
2290,712,-386
2272,701,-346
2788,856,-379
2746,838,-329
2567,779,-267
2313,706,-426
2313,701,-388
2273,684,-344
2641,790,-357
2671,794,-318
2463,729,-254
2323,691,-426
2303,680,-384
2287,671,-344
2798,816,-376
2752,798,-325
2427,700,-248
2334,676,-425
2316,666,-384
2296,656,-343
2791,793,-372
2744,775,-322
2756,774,-279
