x,y,z
6598,274,-550
7428,301,-497
8434,333,-427
9319,359,-320
10668,401,-193
5138,188,-9
6840,249,-537
7699,273,-478
8214,283,-376
7746,259,-228
7728,251,-101
5125,162,15
7081,222,-521
7741,235,-443
7749,228,-316
8432,241,-206
8456,234,-69
5029,134,40
7336,193,-503
7855,200,-410
7820,192,-280
7831,185,-152
7774,177,-24
5047,110,66
0,0,0
7822,161,-368
7827,154,-240
7801,147,-111
5080,91,10
5036,86,92
5715,95,-334
5087,81,-214
5067,76,-129
5030,71,-46
5013,67,36
5047,63,119
5028,60,-268
5021,56,-185
5066,52,-102
5074,49,-19
7845,69,98
8547,68,248
5106,38,-245
5107,34,-161
5099,30,-76
5658,28,8
7808,33,140
8302,29,287
5107,14,-217
5105,11,-133
5095,7,-49
7810,5,53
7897,0,185
8115,-6,325
5100,-7,-190
5092,-11,-105
5236,-15,-21
7440,-27,92
8156,-35,236
8049,-41,367
5093,-29,-162
5093,-33,-77
5325,-38,7
7800,-62,140
8022,-69,278
10407,-96,534
5094,-51,-133
5087,-54,-49
5311,-60,37
7906,-95,186
8018,-102,323
10551,-141,602
5095,-72,-105
5283,-78,-21
7828,-121,99
8040,-130,236
10516,-176,485
10554,-184,664
5096,-93,-76
5335,-101,9
7807,-152,144
10558,-212,371
10553,-218,548
10552,-225,726
5093,-113,-47
7810,-178,58
10581,-248,257
10608,-255,436
10547,-259,611
10543,-265,789
5344,-140,-18
10596,-283,140
10573,-288,318
10568,-294,497
10582,-300,676
10567,-305,854
