x,y,z
5102,7,-165
5100,8,-80
7828,15,8
7805,18,139
8267,22,286
8440,25,434
5103,15,-130
5098,17,-45
7824,29,61
8191,33,202
8531,38,353
10412,51,606
5103,24,-96
5415,27,-11
7788,43,114
8542,51,268
8546,55,412
10552,72,686
5103,33,-61
5423,38,25
7896,59,169
8541,68,326
10197,86,560
10542,94,756
5039,42,-26
5071,45,57
8522,81,239
8491,85,380
10528,111,648
10567,118,828
5058,53,6
5014,55,90
5024,58,174
4976,61,256
5021,64,342
5037,68,428
5026,63,40
5019,66,123
5013,69,207
5017,73,291
5012,76,374
5015,79,459
5021,75,73
5025,78,156
5018,81,240
5015,85,323
5016,88,407
10539,194,1034
5012,86,105
5018,90,189
5012,93,272
5016,97,356
5013,101,440
10548,221,1104
5015,99,138
5023,103,222
5017,106,305
5000,110,388
5010,114,472
10546,250,1173
5019,112,170
5020,116,254
5012,120,337
4998,124,420
10538,271,1063
10538,280,1241
5010,125,203
5017,130,286
5007,134,369
5004,138,453
10552,302,1132
10539,311,1309
5013,139,235
5015,144,318
5004,148,401
10595,324,1026
10550,333,1200
10544,344,1377
5003,154,266
5008,158,349
5004,163,433
10556,356,1090
10548,366,1267
10544,378,1445
5004,169,298
5007,174,381
5002,179,464
10566,390,1158
10550,401,1334
10538,412,1511
5003,184,329
5012,190,413
10562,412,1047
10564,424,1224
10549,436,1401
10537,448,1578
