x,y,z
3265,-565,1947
3080,-539,1928
2912,-516,1913
2762,-496,1907
2614,-477,1897
2472,-459,1887
3220,-546,1928
3067,-526,1928
2899,-504,1914
2751,-485,1907
2599,-465,1894
2460,-448,1886
3209,-533,1930
3057,-514,1930
2891,-492,1916
2742,-474,1909
2584,-453,1890
2450,-438,1885
3198,-520,1931
3039,-500,1926
2876,-479,1913
2727,-461,1905
2577,-443,1892
2439,-427,1883
3191,-508,1933
3029,-487,1926
2869,-468,1915
2720,-450,1906
2568,-432,1891
2433,-417,1884
3179,-494,1932
3022,-475,1927
2865,-457,1917
2708,-438,1903
2561,-421,1891
2427,-407,1884
3172,-481,1933
3007,-462,1923
2854,-444,1915
2700,-427,1902
2557,-411,1892
2420,-396,1883
3166,-468,1934
3004,-450,1925
2848,-432,1915
2694,-415,1901
2551,-400,1892
2420,-387,1887
3157,-455,1932
3003,-438,1928
2840,-420,1912
2690,-404,1902
2545,-389,1890
2410,-376,1881
3154,-442,1934
2998,-426,1927
2838,-409,1914
2690,-394,1904
2545,-379,1892
2411,-366,1884
3148,-429,1932
2988,-412,1923
2839,-398,1916
2681,-382,1900
2543,-369,1892
2411,-357,1885
3147,-416,1933
2988,-401,1924
2832,-385,1913
2685,-371,1903
2542,-358,1892
2410,-346,1885
3141,-403,1930
2990,-388,1926
2832,-374,1913
2683,-360,1902
2543,-348,1893
2410,-336,1884
3141,-390,1930
2984,-376,1922
2835,-362,1915
2680,-348,1899
2549,-338,1896
2413,-326,1885
3143,-377,1930
2985,-363,1922
2837,-351,1915
2687,-338,1903
2543,-326,1890
2415,-316,1886
3144,-364,1930
2987,-351,1922
2839,-339,1915
2688,-327,1901
2551,-316,1894
2418,-306,1885
