x,y,z
10630,417,-185
10636,406,-24
5042,188,65
5027,182,141
5020,177,217
5011,172,293
7738,256,-163
7702,248,-46
5029,157,46
5027,152,122
5026,147,199
5019,142,275
8572,233,-211
8010,210,-76
5123,129,29
5012,121,104
5024,117,180
5031,112,257
7817,165,-219
7814,157,-101
5136,98,11
5030,91,87
5005,86,162
5018,81,239
5060,76,-159
5028,70,-81
5010,65,-5
5021,60,70
5026,55,146
8529,86,377
5081,45,-176
5101,40,-99
5164,35,-22
5235,31,56
8276,40,214
8405,32,344
5104,14,-192
5107,8,-115
5098,3,-38
7800,-2,59
7849,-10,178
8143,-19,308
5100,-18,-208
5093,-23,-130
5094,-28,-53
5344,-35,24
7822,-60,154
8027,-70,279
5104,-50,-223
5096,-55,-145
5089,-60,-68
5310,-68,8
7709,-108,129
8041,-121,256
5098,-82,-237
5096,-87,-160
5095,-93,-83
5324,-102,-6
7745,-158,107
10581,-227,307
5099,-114,-251
5098,-120,-174
5088,-125,-97
5158,-133,-20
10559,-284,117
10526,-295,276
5098,-147,-265
5097,-153,-187
5091,-158,-110
5082,-164,-33
10172,-340,86
10263,-355,242
5094,-180,-278
5093,-186,-200
5083,-191,-123
5089,-197,-46
10161,-406,61
10171,-419,214
5091,-214,-290
5091,-220,-213
5083,-225,-135
5089,-231,-58
10165,-474,36
10165,-486,190
5093,-248,-302
5093,-253,-224
5081,-259,-147
5085,-264,-70
10260,-546,13
10161,-553,166
5087,-281,-313
5095,-287,-236
5083,-292,-158
5080,-298,-81
10194,-611,-9
10167,-622,144
