x,y,z
9063,-933,-368
10616,-1107,-263
10618,-1123,-95
11021,-1181,75
10701,-1163,243
8823,-973,340
8329,-915,-332
8340,-928,-200
10285,-1159,-83
10228,-1168,79
8467,-980,200
10230,-1200,404
9348,-1093,-365
10208,-1208,-236
7413,-888,-53
7364,-893,64
8564,-1051,211
10705,-1331,435
7389,-915,-281
7401,-927,-163
7374,-935,-45
7364,-945,72
10897,-1415,281
10589,-1393,443
7382,-966,-272
7387,-978,-154
7374,-987,-36
7360,-997,81
10931,-1498,296
10572,-1466,456
7378,-1018,-263
7380,-1029,-145
7384,-1041,-26
7368,-1050,91
8326,-1200,237
10669,-1556,476
7369,-1068,-253
7375,-1080,-135
7400,-1094,-16
7368,-1101,102
8357,-1263,250
10604,-1621,489
7391,-1122,-243
7376,-1131,-124
7405,-1147,-5
7398,-1158,114
8506,-1346,269
10595,-1695,507
7381,-1173,-232
7374,-1183,-112
7401,-1199,6
7545,-1234,129
8088,-1337,269
8071,-1349,400
7384,-1225,-220
7377,-1235,-100
7372,-1246,19
10840,-1850,205
8091,-1395,285
8074,-1406,416
5389,-931,-151
5336,-930,-62
7409,-1303,33
7428,-1319,154
8088,-1451,300
8072,-1463,432
5282,-949,-138
5260,-954,-52
8261,-1511,53
0,0,0
8072,-1505,316
8071,-1520,449
5176,-966,-125
5141,-968,-40
8302,-1576,70
0,0,0
8075,-1562,334
7952,-1554,461
4927,-954,-109
0,0,0
0,0,0
8108,-1610,220
7921,-1587,346
7930,-1604,478
0,0,0
0,0,0
0,0,0
8087,-1661,238
7903,-1639,364
7928,-1660,498
0,0,0
0,0,0
0,0,0
8076,-1716,258
7895,-1692,384
7954,-1721,520
