x,y,z
5097,-98,-101
5150,-95,-26
5322,-94,50
7897,-133,192
8024,-129,314
10553,-160,568
5097,-72,-126
5092,-68,-50
5313,-66,25
7807,-92,152
8024,-88,275
10507,-107,516
5092,-46,-150
5096,-42,-75
5335,-40,0
7507,-50,110
8094,-48,238
8103,-41,359
5101,-21,-176
5094,-17,-101
5108,-13,-25
7797,-14,75
7930,-8,194
8129,-1,320
5098,3,-202
5103,7,-127
5100,11,-51
7881,24,36
7806,30,152
8534,39,293
5109,28,-229
5107,32,-153
5100,36,-77
5206,40,-2
0,0,0
8633,82,251
5027,51,-252
5035,55,-178
5029,59,-103
5009,62,-28
5004,66,46
5030,71,121
5122,75,-284
5114,79,-207
7850,128,-202
7814,133,-84
5142,92,20
5030,94,94
5831,112,-355
7831,157,-360
7826,163,-243
7815,169,-126
7838,175,-10
5037,117,68
7408,176,-492
7846,192,-403
7889,199,-288
8361,218,-180
8484,227,-57
5016,138,41
7112,200,-512
7739,223,-441
7731,229,-325
7744,235,-209
7718,241,-94
5121,164,13
6834,221,-531
7607,252,-476
8205,278,-390
8441,292,-275
8624,305,-152
5137,186,-14
6575,240,-548
7308,273,-499
7995,304,-426
9134,354,-349
10520,416,-245
10540,425,-88
5838,237,-521
7019,291,-520
7771,328,-459
8775,377,-386
10219,446,-296
5794,257,-81
6058,271,-576
6726,305,-538
7491,345,-485
8392,393,-417
5774,275,-200
5777,279,-114
5866,285,-593
5999,296,-515
7186,360,-508
8044,408,-447
8915,460,-362
5678,297,-145
