x,y,z
4195,-308,1999
3995,-300,1992
3788,-292,1976
3603,-285,1965
3421,-278,1950
3258,-272,1941
4259,-294,2005
4039,-286,1991
3841,-279,1980
3651,-272,1969
3474,-266,1958
3298,-260,1942
4314,-279,2007
4105,-273,1999
3901,-266,1987
3703,-259,1973
3513,-253,1956
3346,-248,1947
4387,-265,2015
4159,-258,2000
3952,-252,1989
3758,-247,1977
3565,-241,1961
3399,-237,1954
4453,-251,2019
4219,-244,2003
4004,-239,1989
3808,-234,1979
3624,-229,1969
3441,-225,1953
4527,-236,2026
4285,-230,2008
4062,-225,1992
3862,-220,1981
3671,-216,1969
3497,-213,1960
4591,-221,2026
4361,-216,2016
4129,-211,1998
3924,-208,1986
3725,-204,1971
3551,-201,1964
4671,-206,2033
4425,-202,2017
4190,-197,2000
3974,-194,1985
3783,-191,1976
3603,-189,1967
4752,-191,2038
4505,-187,2025
4263,-184,2006
4043,-181,1991
3846,-178,1981
3659,-176,1970
4829,-175,2040
4580,-173,2029
4340,-170,2013
4109,-167,1995
3911,-166,1986
3718,-164,1974
4921,-160,2048
4656,-158,2032
4409,-156,2016
4177,-154,1999
3966,-153,1986
3780,-152,1979
5008,-144,2052
4744,-143,2039
4495,-142,2025
4254,-141,2006
4038,-140,1992
3839,-139,1981
5105,-129,2059
4825,-128,2041
4571,-127,2027
4328,-127,2010
4106,-126,1996
3905,-127,1985
5210,-113,2067
4927,-113,2051
4655,-113,2032
4410,-113,2016
4179,-113,2000
3965,-114,1985
5328,-97,2079
5017,-98,2054
4748,-98,2039
4491,-99,2021
4258,-100,2006
4043,-101,1993
5430,-80,2082
5123,-82,2063
4837,-84,2043
4579,-85,2027
4337,-87,2011
4112,-88,1995
