x,y,z
5880,115,-473
5903,119,-387
7616,158,-387
7819,167,-281
7835,172,-166
7806,176,-51
6352,141,-553
7100,162,-512
7850,184,-450
7826,188,-333
7819,192,-217
7868,198,-102
5873,145,-550
6772,171,-533
7542,195,-482
8416,223,-413
8253,224,-282
8338,231,-162
5854,159,-587
6479,180,-553
7176,203,-506
7743,224,-430
7738,229,-315
7742,234,-201
5667,167,-607
6226,187,-573
6853,210,-528
7614,238,-474
7753,248,-367
7744,252,-252
5455,173,-622
5824,188,-576
6538,215,-548
7254,243,-500
7931,271,-428
8474,295,-332
5235,177,-632
5702,196,-602
6258,219,-567
6925,247,-524
7735,281,-469
8698,321,-398
5054,181,-645
5492,200,-618
5946,220,-579
6598,248,-544
7331,281,-494
8052,314,-423
4890,184,-658
5218,200,-623
5740,223,-598
5939,235,-529
6995,281,-518
7763,317,-459
4715,186,-668
5092,204,-643
5524,225,-613
5821,241,-559
6642,279,-537
7397,316,-488
4554,187,-677
4919,205,-656
5324,226,-628
5763,248,-593
5852,256,-514
7051,313,-513
4416,189,-688
4744,206,-666
5108,225,-638
5583,249,-613
6072,275,-575
6703,308,-533
4283,189,-698
4585,205,-676
4941,225,-653
5251,242,-613
5796,271,-589
5944,282,-514
4146,189,-705
4443,205,-687
4773,223,-664
5128,244,-634
5605,270,-608
6061,296,-566
4019,188,-713
4312,204,-697
4604,221,-673
4968,242,-650
5261,260,-607
5882,295,-589
3902,187,-720
4164,202,-703
4457,219,-683
4792,239,-660
5133,260,-629
5392,277,-578
