x,y,z
4294,130,-694
4606,142,-674
4961,156,-650
5387,173,-624
5794,190,-584
6433,215,-552
4166,129,-704
4452,140,-684
4781,154,-661
5150,169,-633
5612,188,-605
6165,210,-572
4038,127,-712
4323,139,-695
4619,151,-671
4976,166,-647
5405,184,-621
5805,201,-580
3909,125,-718
4179,136,-702
4472,148,-682
4809,163,-660
5176,179,-631
5646,199,-603
3802,123,-726
4053,133,-711
4337,146,-693
4635,159,-669
4997,174,-645
5428,193,-618
3696,120,-733
3931,130,-718
4190,142,-700
4480,154,-679
4822,170,-657
5197,186,-629
3596,117,-740
3816,127,-725
4068,138,-709
4346,150,-690
4659,165,-667
5025,181,-643
3509,114,-748
3711,124,-732
3951,134,-717
4204,146,-698
4505,159,-678
4850,175,-655
3417,111,-754
3623,120,-742
3834,130,-724
4076,141,-706
4356,154,-687
4683,169,-666
3324,107,-759
3524,116,-748
3731,126,-732
3958,136,-714
4219,148,-695
4522,162,-676
3247,104,-765
3431,112,-753
3629,121,-739
3848,131,-722
4095,143,-704
4372,156,-684
3166,100,-770
3349,108,-760
3529,116,-744
3739,126,-729
3977,137,-713
4243,149,-694
3086,95,-774
3263,103,-765
3445,112,-752
3640,121,-736
3865,131,-721
4119,143,-703
3015,91,-779
3181,99,-770
3359,107,-758
3545,116,-743
3751,125,-727
4001,136,-712
2942,87,-783
3107,94,-775
3270,102,-763
3453,110,-749
3655,119,-735
3883,130,-719
2878,82,-788
3031,89,-779
3193,96,-768
3369,104,-755
3558,113,-741
3772,123,-725
