x,y,z
2031,108,-840
2133,115,-840
2220,121,-831
2322,129,-825
2428,137,-818
2542,145,-810
1998,103,-842
2089,109,-839
2189,116,-836
2277,123,-826
2383,130,-820
2500,139,-815
1969,98,-846
2060,104,-844
2149,110,-838
2239,117,-830
2342,124,-824
2453,132,-818
1935,92,-847
2028,98,-846
2101,104,-835
2202,111,-832
2301,117,-826
2408,125,-820
1903,87,-849
1994,93,-848
2073,98,-840
2169,105,-836
2263,111,-829
2375,118,-826
1876,82,-852
1962,87,-850
2040,92,-842
2128,98,-836
2222,104,-830
2321,111,-823
1848,76,-854
1940,82,-856
2014,87,-847
2101,92,-842
2185,98,-832
2284,104,-827
1821,71,-856
1903,76,-855
1979,81,-847
2066,86,-843
2149,92,-834
2245,98,-829
0,0,0
1873,70,-856
1951,75,-850
2027,80,-842
2118,85,-838
2210,91,-831
0,0,0
0,0,0
1929,70,-855
2002,74,-846
2086,79,-840
2180,85,-835
0,0,0
0,0,0
1893,63,-854
1975,68,-849
2059,73,-844
2145,78,-837
0,0,0
0,0,0
1867,58,-856
1947,62,-852
2026,66,-845
2117,71,-840
0,0,0
0,0,0
1843,52,-859
1922,56,-855
1995,60,-846
2086,65,-842
0,0,0
0,0,0
1815,46,-859
1891,50,-855
1968,54,-849
2059,58,-846
0,0,0
0,0,0
0,0,0
1865,44,-856
1943,47,-851
2023,51,-845
0,0,0
0,0,0
0,0,0
1842,38,-859
1915,41,-852
2002,45,-850
