x,y,z
1954,167,-851
2048,169,-847
2139,170,-839
2235,171,-830
2356,174,-826
2474,176,-819
1975,160,-846
2080,163,-846
2177,164,-839
2281,165,-832
2389,166,-823
2519,169,-818
2006,154,-845
2100,155,-840
2204,156,-835
2311,158,-827
2429,159,-821
2556,161,-814
2039,148,-845
2137,149,-839
2237,150,-832
2351,151,-826
2470,152,-818
2598,153,-810
2064,141,-841
2173,143,-838
2271,143,-829
2387,144,-823
2505,145,-814
2645,146,-808
2097,135,-839
2206,136,-836
2312,136,-828
2427,137,-820
2553,138,-812
2692,139,-805
2124,128,-834
2241,130,-833
2352,130,-826
2475,130,-820
2594,130,-808
2741,131,-801
2165,123,-835
2276,123,-830
2388,123,-822
2516,123,-817
2648,124,-808
2791,124,-798
2206,117,-835
2317,117,-829
2432,116,-821
2552,116,-811
2690,116,-802
2844,117,-794
2236,110,-830
2353,110,-825
2470,110,-816
2597,109,-807
2739,109,-799
2896,109,-790
2274,104,-828
2390,104,-821
2514,103,-814
2653,103,-807
2792,102,-795
2958,102,-787
2313,98,-825
2442,98,-822
2564,97,-812
2700,96,-802
2850,95,-792
3020,95,-783
2357,92,-824
2485,91,-818
2605,90,-806
2752,89,-799
2910,88,-789
3089,88,-780
2399,86,-821
2529,85,-815
2665,84,-806
2809,83,-796
2967,81,-785
3148,80,-774
2443,79,-818
2581,79,-813
2715,77,-803
2862,76,-791
3027,74,-780
3225,73,-771
2487,73,-815
2622,72,-807
2772,71,-799
2926,69,-788
3098,67,-777
3301,66,-767
