x,y,z
4634,1283,2027
4367,1219,2011
4118,1160,1994
3890,1106,1979
3679,1057,1966
3474,1010,1949
4709,1304,2028
4446,1241,2016
4190,1180,1998
3949,1123,1979
3742,1075,1970
3546,1030,1960
4804,1331,2036
4532,1266,2022
4267,1201,2003
4022,1143,1985
3804,1092,1973
3606,1046,1963
4904,1359,2043
4617,1289,2027
4352,1225,2011
4101,1164,1992
3867,1108,1974
3665,1062,1965
5000,1385,2049
4708,1313,2032
4432,1246,2014
4174,1183,1996
3943,1129,1982
3733,1079,1971
5115,1415,2059
4799,1337,2037
4518,1268,2019
4262,1206,2005
4011,1145,1983
3798,1095,1973
5218,1442,2064
4899,1363,2044
4611,1292,2027
4342,1226,2008
4094,1166,1991
3874,1114,1980
5333,1471,2071
5010,1391,2053
4704,1315,2032
4429,1248,2014
4176,1186,1997
3937,1129,1980
5446,1499,2076
5116,1417,2059
4799,1338,2036
4517,1269,2018
4261,1207,2003
4019,1149,1987
5581,1533,2087
5232,1445,2067
4905,1364,2044
4608,1290,2023
4345,1226,2008
4102,1168,1993
5718,1566,2097
5354,1474,2075
5020,1391,2053
4710,1314,2031
4435,1247,2013
4185,1186,1999
5865,1601,2109
5470,1501,2079
5133,1417,2060
4815,1338,2038
4531,1268,2020
4275,1206,2005
5998,1631,2113
5606,1533,2090
5250,1444,2067
4926,1363,2047
4624,1289,2024
4362,1225,2009
6160,1669,2125
5744,1564,2098
5370,1470,2074
5042,1389,2055
4726,1311,2030
4459,1246,2017
6318,1704,2134
5890,1596,2108
5504,1500,2083
5154,1412,2060
4840,1335,2040
4554,1265,2022
6498,1744,2147
6045,1630,2118
5642,1529,2093
5282,1440,2070
4953,1359,2048
4654,1286,2028
