x,y,z
3508,888,1950
3369,871,1964
3158,835,1931
2996,811,1922
2838,788,1911
2696,768,1906
3501,903,1950
3360,885,1963
3149,848,1930
2987,823,1921
2832,800,1911
2692,781,1907
3492,917,1949
3354,899,1963
3142,861,1929
2978,835,1918
2826,813,1911
2680,791,1903
3486,932,1948
3350,914,1964
3137,875,1929
2974,849,1919
2820,825,1910
2677,803,1903
3478,946,1946
3344,928,1962
3132,888,1928
2966,861,1916
2815,837,1909
2671,815,1902
3475,961,1945
3325,938,1952
3131,902,1929
2967,875,1918
2815,850,1911
2670,827,1903
3473,976,1945
3338,957,1961
3128,916,1928
2966,888,1918
2813,863,1910
2672,840,1906
3476,992,1946
3340,973,1962
3126,929,1927
2965,901,1918
2811,874,1909
2668,851,1903
3476,1008,1945
3339,987,1961
3129,944,1928
2967,915,1919
2809,886,1907
2672,864,1905
3479,1023,1945
3340,1001,1960
3131,958,1927
2963,926,1915
2814,900,1910
2670,875,1903
3487,1040,1947
3347,1017,1961
3138,973,1930
2972,941,1918
2823,914,1913
2673,887,1903
3489,1054,1945
3360,1034,1966
3144,987,1930
2978,955,1919
2826,927,1913
2683,902,1908
3505,1073,1950
3369,1050,1967
3150,1001,1930
2981,968,1918
2827,939,1910
2684,913,1905
3516,1090,1951
3371,1064,1964
3159,1016,1931
2985,980,1916
2830,950,1908
2687,924,1903
3531,1108,1954
3382,1080,1964
3162,1029,1928
2988,993,1913
2842,965,1911
2698,938,1906
3548,1125,1957
3419,1104,1980
3174,1044,1929
3005,1009,1917
2848,977,1909
2704,949,1904
