x,y,z
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1636,-594,237
0,0,0
0,0,0
2022,-724,194
2028,-724,228
2027,-722,260
2026,-720,294
2023,-718,326
2024,-717,360
2027,-710,195
2033,-710,228
2035,-709,261
2030,-705,294
2026,-703,327
2030,-703,361
2033,-696,195
2038,-696,229
2041,-695,262
2034,-691,294
2035,-690,327
2034,-688,361
2049,-686,197
2043,-681,229
2043,-680,262
2038,-676,294
2039,-676,328
2039,-674,361
2053,-671,197
2049,-668,229
2045,-664,261
2042,-662,294
2039,-659,327
2045,-660,361
