x,y,z
0,0,0
0,0,0
0,0,0
0,0,0
2038,-623,84
2048,-622,118
0,0,0
0,0,0
0,0,0
0,0,0
2049,-611,88
2054,-609,122
0,0,0
0,0,0
0,0,0
0,0,0
2056,-598,92
2059,-596,126
0,0,0
0,0,0
0,0,0
0,0,0
2062,-585,95
2058,-580,129
0,0,0
0,0,0
0,0,0
0,0,0
2047,-565,98
2070,-568,133
0,0,0
0,0,0
0,0,0
1765,-477,58
2062,-554,101
2074,-554,136
0,0,0
0,0,0
0,0,0
1946,-512,67
2150,-562,109
2149,-559,144
0,0,0
0,0,0
0,0,0
2066,-528,73
2139,-543,111
2139,-540,145
0,0,0
0,0,0
0,0,0
2104,-523,77
2138,-528,113
2153,-528,149
0,0,0
0,0,0
0,0,0
2174,-524,82
2152,-515,116
2161,-514,151
0,0,0
0,0,0
0,0,0
2105,-492,82
2162,-501,118
2172,-501,154
0,0,0
0,0,0
0,0,0
2166,-490,86
2166,-486,120
2220,-495,159
0,0,0
0,0,0
0,0,0
2143,-469,86
7939,-1725,448
7911,-1707,573
0,0,0
0,0,0
0,0,0
8036,-1700,330
7916,-1662,451
7934,-1655,579
0,0,0
0,0,0
0,0,0
8025,-1639,334
7923,-1606,455
7936,-1597,582
0,0,0
0,0,0
0,0,0
8064,-1588,339
8075,-1578,467
8072,-1566,594
