x,y,z
2010,1251,-765
2037,1254,-728
2074,1263,-694
2096,1264,-656
2125,1270,-620
2241,1329,-607
2009,1253,-775
2035,1254,-737
2063,1257,-701
2093,1263,-665
2123,1270,-629
2237,1327,-617
2006,1252,-784
2034,1255,-747
2060,1257,-710
2087,1260,-673
2121,1269,-639
2237,1327,-627
2009,1255,-795
2033,1255,-757
2057,1256,-719
2087,1261,-683
2115,1266,-647
2203,1307,-628
2006,1253,-804
2035,1256,-767
2054,1253,-727
2081,1257,-691
2111,1262,-655
2181,1293,-631
2006,1253,-813
2033,1254,-776
2057,1255,-738
2083,1257,-700
2112,1262,-664
2167,1284,-636
2009,1255,-824
2036,1256,-786
2052,1251,-745
2083,1256,-710
2112,1261,-673
2146,1270,-639
2012,1256,-834
2038,1255,-796
2053,1250,-754
2080,1253,-717
2109,1257,-681
2136,1262,-644
2018,1257,-845
2041,1256,-806
2058,1251,-764
2081,1251,-726
2112,1256,-690
2138,1260,-653
2005,1247,-848
2041,1253,-814
2060,1249,-773
2083,1249,-735
2113,1255,-699
2137,1257,-661
1992,1237,-850
2045,1253,-823
2066,1250,-783
2084,1247,-743
2113,1251,-707
2143,1257,-671
1977,1224,-851
2050,1253,-833
2066,1247,-791
2090,1247,-753
2116,1249,-715
2145,1253,-679
1962,1211,-852
2053,1251,-842
2076,1249,-802
2093,1244,-761
2118,1246,-723
2152,1253,-689
1953,1202,-855
2054,1247,-850
2082,1248,-812
2099,1243,-770
2122,1243,-732
2151,1248,-696
1935,1187,-854
2042,1235,-851
2085,1245,-820
2107,1243,-780
2126,1240,-740
2159,1247,-705
1927,1177,-857
2030,1222,-853
2099,1248,-832
2114,1242,-790
2132,1238,-749
2166,1245,-714
