x,y,z
10490,-117,1674
10484,-105,1860
10470,-93,2045
10454,-81,2232
10360,-67,2403
9347,-49,2342
10488,-104,1748
10476,-91,1933
10463,-79,2118
10449,-66,2306
9941,-50,2378
8975,-33,2315
10478,-89,1820
10468,-77,2004
10452,-63,2191
10444,-50,2380
9483,-33,2338
8621,-18,2288
10477,-74,1892
10464,-61,2078
10451,-47,2265
10165,-31,2391
9216,-16,2340
8306,-3,2266
10469,-57,1964
10459,-43,2150
10447,-29,2339
9754,-13,2365
8801,0,2299
8008,12,2244
10461,-39,2036
10457,-25,2225
10404,-10,2404
9377,4,2342
8481,16,2278
7742,27,2228
10454,-20,2109
10451,-5,2297
10001,9,2382
9023,22,2318
8182,32,2258
7499,42,2214
10450,-1,2180
10461,14,2373
9575,28,2349
8666,38,2289
7899,48,2237
7261,56,2198
10445,19,2252
10262,35,2400
9292,46,2345
8370,56,2271
7646,64,2221
7037,71,2182
10439,42,2322
9844,55,2371
8900,64,2310
8078,72,2250
7416,79,2209
6843,85,2173
10423,64,2390
9439,74,2339
8568,82,2284
7819,88,2234
7184,94,2192
6646,100,2159
10095,86,2385
9182,94,2340
8278,99,2266
7570,105,2217
6971,109,2178
6445,114,2142
9706,106,2360
8783,112,2300
7999,117,2246
7344,121,2204
6778,124,2168
6333,129,2152
9373,127,2344
8484,130,2281
7747,134,2230
7118,137,2188
6588,140,2156
6120,142,2126
8994,146,2312
8196,148,2261
7515,150,2217
6919,152,2176
6428,155,2150
5962,156,2116
8670,164,2288
7927,166,2242
7289,167,2202
6732,168,2165
6261,169,2139
5806,170,2103
