x,y,z
4744,1748,2032
4466,1662,2017
4205,1583,2001
3954,1506,1981
3731,1439,1966
3529,1380,1956
4830,1779,2038
4532,1686,2017
4270,1605,2003
4020,1529,1986
3793,1461,1972
3587,1400,1961
4919,1810,2044
4618,1716,2025
4347,1632,2009
4088,1552,1990
3850,1480,1973
3646,1420,1966
5009,1841,2049
4702,1744,2030
4425,1658,2015
4164,1577,1998
3915,1501,1978
3702,1438,1967
5109,1875,2057
4794,1775,2038
4498,1682,2017
4232,1599,2000
3985,1524,1983
3764,1457,1971
5211,1908,2063
4886,1805,2044
4582,1709,2023
4309,1624,2005
4061,1548,1991
3823,1475,1972
5309,1940,2067
4980,1835,2049
4666,1736,2027
4391,1650,2011
4133,1570,1994
3894,1497,1978
5425,1977,2076
5083,1868,2056
4762,1766,2034
4473,1675,2016
4207,1592,1998
3965,1518,1982
5547,2015,2085
5190,1901,2063
4866,1798,2044
4564,1702,2023
4290,1617,2004
4046,1542,1991
5671,2053,2093
5297,1933,2069
4963,1826,2049
4653,1729,2028
4374,1641,2010
4123,1564,1996
5802,2093,2101
5409,1966,2075
5074,1860,2058
4751,1757,2035
4458,1665,2014
4200,1585,1999
5943,2135,2111
5538,2004,2085
5179,1890,2063
4852,1786,2041
4550,1691,2021
4284,1609,2005
6078,2174,2117
5677,2045,2097
5291,1921,2069
4952,1814,2047
4645,1717,2027
4370,1631,2010
6260,2229,2137
5809,2083,2104
5414,1956,2077
5065,1845,2055
4749,1745,2035
4456,1654,2014
6451,2286,2158
5946,2121,2111
5542,1991,2086
5173,1874,2060
4857,1775,2044
4553,1679,2021
6556,2311,2148
6094,2162,2121
5684,2031,2098
5291,1905,2067
4956,1799,2047
4653,1705,2028
