x,y,z
2046,-441,-836
2153,-460,-839
2232,-472,-829
2331,-489,-823
2434,-507,-816
2536,-524,-806
2027,-450,-839
2121,-467,-837
2210,-482,-831
2304,-498,-824
2402,-515,-816
2502,-533,-806
2005,-459,-840
2097,-475,-838
2186,-491,-832
2281,-508,-826
2381,-526,-819
2466,-541,-805
1987,-468,-842
2080,-485,-841
2163,-500,-834
2256,-516,-827
2354,-535,-820
2443,-551,-808
1964,-476,-842
2052,-492,-840
2140,-508,-834
2236,-526,-830
2331,-544,-823
2422,-561,-811
1949,-485,-845
2039,-502,-844
2118,-517,-835
2212,-535,-831
2310,-555,-825
2397,-571,-813
1926,-493,-844
2019,-511,-844
0,0,0
2197,-546,-835
2284,-563,-825
2378,-582,-816
1909,-501,-846
1999,-520,-846
2065,-532,-833
2166,-553,-832
2263,-573,-827
2354,-591,-817
1900,-512,-851
1983,-529,-847
2065,-545,-841
2139,-560,-830
2241,-582,-827
2330,-600,-818
1881,-520,-850
1964,-537,-847
2035,-551,-837
0,0,0
2231,-594,-832
2320,-613,-823
1862,-528,-850
1947,-546,-849
2022,-562,-840
2104,-579,-833
2204,-602,-831
0,0,0
1841,-535,-848
1933,-556,-850
2010,-572,-844
2098,-592,-839
0,0,0
0,0,0
1813,-540,-843
1916,-564,-851
1994,-581,-845
2085,-602,-841
1411,-404,-542
0,0,0
1762,-537,-827
1902,-573,-852
1980,-591,-846
2061,-609,-839
0,0,0
0,0,0
0,0,0
1883,-581,-851
1968,-601,-848
2049,-620,-842
0,0,0
0,0,0
0,0,0
1873,-591,-853
1953,-610,-849
2038,-630,-844
0,0,0
0,0,0
