x,y,z
2588,407,-812
2724,420,-804
2861,433,-792
3022,449,-783
3150,460,-760
3199,459,-716
2613,396,-806
2761,410,-800
2917,425,-792
3065,439,-778
3225,453,-761
3283,454,-718
2651,386,-803
2803,401,-797
2963,416,-789
3121,430,-776
3294,445,-761
3352,445,-716
2699,378,-802
2846,391,-794
3001,404,-783
3176,420,-772
3364,437,-759
3425,437,-714
2738,369,-798
2896,382,-792
3052,395,-780
3236,411,-769
3422,427,-754
3504,429,-712
2789,360,-798
2953,374,-791
3111,386,-778
3296,402,-766
3493,418,-751
3567,418,-705
2832,351,-794
2992,363,-785
3162,377,-773
3353,391,-761
3558,408,-746
3787,426,-729
2882,342,-792
3048,355,-782
3228,368,-771
3416,382,-756
3631,398,-741
3867,416,-723
2939,334,-790
3104,345,-779
3290,359,-767
3487,372,-752
3699,387,-734
3973,408,-721
2989,325,-786
3166,337,-776
3350,349,-762
3554,362,-746
3779,378,-729
4052,397,-712
3038,315,-781
3229,328,-773
3417,339,-758
3627,353,-741
3869,369,-724
4155,388,-707
3100,307,-779
3290,318,-768
3486,330,-753
3705,343,-736
3957,359,-718
4254,378,-700
3155,297,-774
3357,309,-764
3557,320,-747
3791,334,-731
4056,350,-713
4353,368,-692
3218,288,-770
3426,300,-760
3622,310,-740
3881,325,-726
4152,340,-706
4473,359,-685
3293,280,-769
3490,290,-753
3712,302,-736
3969,315,-719
4258,331,-699
4595,349,-677
3363,271,-764
3563,281,-747
3799,292,-731
4070,306,-713
4367,321,-691
4737,341,-670
