x,y,z
1947,168,-845
2041,177,-844
2132,186,-839
2223,195,-831
2325,206,-825
2437,217,-819
1920,164,-850
2009,172,-847
2088,180,-838
2185,189,-834
2282,199,-826
2391,210,-821
1882,158,-848
1971,166,-847
2062,175,-843
2151,184,-837
2244,193,-830
2355,203,-825
1852,153,-850
1940,161,-850
2022,169,-843
2116,178,-840
2210,187,-833
2308,196,-826
1828,148,-855
1913,156,-853
1993,163,-847
2082,171,-842
2168,180,-834
2266,189,-828
0,0,0
1887,150,-857
1961,157,-849
2051,166,-845
2135,173,-837
2232,183,-832
0,0,0
1858,145,-859
1931,152,-851
2014,159,-845
2105,167,-841
2196,176,-834
0,0,0
0,0,0
1908,146,-856
1982,153,-847
2072,161,-843
2162,169,-837
0,0,0
0,0,0
1872,140,-854
1954,147,-850
2032,154,-842
2131,163,-840
0,0,0
0,0,0
1849,134,-858
1927,141,-853
2008,148,-846
2101,156,-843
0,0,0
0,0,0
1818,128,-857
1900,135,-855
1977,142,-848
2067,149,-844
0,0,0
0,0,0
1801,123,-863
1871,129,-856
1955,136,-852
2030,142,-843
0,0,0
0,0,0
0,0,0
1847,123,-858
1923,129,-852
2008,136,-848
0,0,0
0,0,0
0,0,0
1823,117,-861
1894,123,-853
1977,129,-848
0,0,0
0,0,0
0,0,0
1796,111,-861
1869,117,-855
1952,123,-851
0,0,0
0,0,0
0,0,0
1772,105,-862
1851,111,-859
1930,117,-855
