x,y,z
2222,1286,-560
2224,1277,-518
2221,1267,-476
2223,1260,-436
2219,1251,-395
2222,1246,-356
2225,1272,-564
2226,1263,-522
2219,1250,-479
2219,1243,-439
2217,1234,-398
2223,1231,-359
2112,1193,-538
2129,1193,-502
2151,1197,-468
2145,1186,-427
2191,1205,-396
2223,1216,-363
2095,1168,-536
2115,1171,-502
2126,1168,-465
2134,1165,-427
2151,1168,-392
2224,1201,-366
2094,1152,-538
2117,1156,-504
2126,1153,-467
2136,1151,-431
2178,1167,-400
2223,1184,-369
2097,1138,-541
2124,1145,-508
2141,1146,-473
2158,1147,-438
2223,1175,-411
2226,1170,-372
2120,1135,-549
2127,1130,-511
2149,1134,-477
2217,1162,-452
2217,1156,-412
2224,1153,-375
2118,1118,-550
2140,1121,-516
2205,1147,-492
2222,1148,-455
2220,1140,-415
2225,1137,-377
2131,1109,-555
2164,1118,-524
2224,1140,-497
2219,1130,-457
2132,1079,-401
2137,1076,-364
2138,1096,-558
2217,1128,-538
2132,1077,-478
2123,1065,-438
2130,1062,-402
2118,1050,-363
2127,1075,-557
2120,1062,-515
2127,1058,-478
2123,1049,-440
2128,1045,-403
2140,1045,-368
2114,1052,-554
2122,1047,-517
2126,1041,-479
2115,1029,-439
2087,1009,-397
2141,1029,-370
2111,1034,-554
2122,1031,-518
2090,1008,-472
2098,1005,-437
2108,1003,-402
2169,1026,-376
2090,1007,-549
2109,1008,-515
2105,999,-476
2127,1002,-444
2152,1007,-411
2197,1022,-382
2103,997,-553
2142,1007,-524
2150,1003,-487
2134,989,-446
2175,1001,-416
2100,961,-366
2141,998,-562
2154,996,-527
2167,994,-491
2175,991,-455
2190,991,-419
2107,948,-367
