x,y,z
7758,225,-334
7733,231,-213
7715,239,-93
5104,164,17
5045,167,95
5035,172,173
8678,311,-384
8652,319,-249
10638,403,-142
5069,197,10
5035,201,88
5033,207,166
8648,370,-395
10151,445,-306
5784,259,-85
5337,244,3
5065,237,82
5027,240,159
8523,423,-402
9997,506,-317
5858,302,-95
5262,276,-3
5040,270,74
5030,275,151
8470,479,-413
5632,324,-187
5961,348,-106
5981,355,-14
5041,305,65
5034,309,143
8420,534,-425
5618,362,-197
5969,390,-116
6042,400,-24
5038,339,57
5032,343,134
8253,580,-432
5570,396,-205
5776,416,-123
5365,391,-31
5030,372,47
5036,377,125
5143,396,-279
5196,405,-202
5221,412,-122
5241,418,-41
5098,411,38
5029,411,115
8069,678,-456
5265,446,-215
5273,452,-134
5252,454,-52
5273,461,28
5038,445,105
5128,465,-301
5262,482,-227
5276,488,-146
5261,491,-64
5322,501,17
5040,479,94
5130,500,-313
5230,514,-238
5260,522,-157
5246,525,-75
4215,425,4
5055,514,83
7585,791,-481
5223,549,-250
5248,555,-170
5346,570,-90
3913,421,-5
5054,548,71
4099,455,-270
4086,457,-206
4005,450,-139
3486,394,-67
3792,432,-14
4993,574,58
3547,417,-243
3556,421,-189
3547,422,-133
3378,405,-74
3706,447,-23
4142,503,37
3489,434,-249
3493,437,-195
3474,437,-140
3281,415,-81
3694,470,-33
3851,493,24
3372,442,-251
3364,443,-197
3348,443,-144
3179,423,-87
3709,496,-44
3793,510,13
