x,y,z
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
4030,-2094,1985
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3976,-2070,1984
0,0,0
0,0,0
0,0,0
0,0,0
4218,-2167,2011
3921,-2044,1981
0,0,0
0,0,0
0,0,0
0,0,0
4165,-2142,2010
3867,-2019,1977
0,0,0
0,0,0
0,0,0
0,0,0
4138,-2129,2021
3813,-1992,1972
0,0,0
0,0,0
0,0,0
0,0,0
4008,-2064,1980
3771,-1972,1972
0,0,0
0,0,0
0,0,0
0,0,0
3956,-2036,1976
3721,-1945,1967
0,0,0
0,0,0
0,0,0
0,0,0
3909,-2012,1974
3680,-1924,1965
0,0,0
0,0,0
0,0,0
0,0,0
3867,-1988,1972
3643,-1903,1965
0,0,0
0,0,0
0,0,0
0,0,0
3829,-1967,1972
3600,-1879,1960
0,0,0
0,0,0
0,0,0
0,0,0
3788,-1942,1969
3564,-1857,1958
0,0,0
0,0,0
0,0,0
0,0,0
3740,-1914,1962
3527,-1834,1955
0,0,0
0,0,0
0,0,0
0,0,0
3709,-1893,1962
3503,-1818,1958
0,0,0
0,0,0
0,0,0
0,0,0
3666,-1866,1955
3468,-1795,1953
0,0,0
0,0,0
0,0,0
0,0,0
3632,-1843,1952
3440,-1775,1952
0,0,0
0,0,0
0,0,0
0,0,0
3598,-1819,1948
3405,-1750,1946
