x,y,z
0,0,0
0,0,0
0,0,0
1870,72,-858
1956,70,-853
2042,67,-844
0,0,0
0,0,0
0,0,0
1892,65,-855
1981,63,-851
2078,61,-846
0,0,0
0,0,0
1837,62,-861
1921,59,-855
2002,56,-846
2112,54,-846
0,0,0
0,0,0
1865,56,-861
1949,53,-854
2033,50,-846
2141,47,-844
0,0,0
0,0,0
1885,49,-857
1975,47,-852
2068,44,-846
2165,41,-839
0,0,0
0,0,0
1919,43,-858
2001,40,-849
2093,37,-842
2201,34,-838
0,0,0
0,0,0
1933,37,-851
2026,34,-846
2130,31,-843
2229,27,-834
0,0,0
0,0,0
1968,31,-852
2059,28,-845
2149,24,-835
2264,20,-832
0,0,0
1914,29,-858
1996,25,-849
2090,21,-843
2191,17,-836
2299,13,-829
1844,26,-856
1937,23,-854
2023,19,-846
2127,15,-842
2226,11,-834
2338,6,-827
1873,20,-855
1966,17,-852
2056,13,-845
2157,9,-839
2259,4,-831
2381,0,-826
1895,15,-851
1999,11,-851
2083,7,-840
2189,2,-836
2297,-1,-828
2419,-6,-823
1930,9,-851
2025,5,-847
2124,1,-841
2227,-3,-834
2334,-8,-825
2459,-13,-819
1960,3,-849
2057,0,-845
2155,-4,-838
2263,-9,-832
2375,-14,-823
2506,-20,-817
1989,-1,-846
2092,-6,-843
2193,-10,-836
2303,-16,-829
2418,-21,-820
2555,-27,-815
2024,-7,-845
2125,-11,-840
2232,-16,-835
2343,-22,-826
2461,-28,-817
2591,-34,-809
