x,y,z
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1838,-1260,487
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1839,-1258,494
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1828,-1249,498
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1883,-1283,520
0,0,0
0,0,0
0,0,0
0,0,0
1870,-1261,482
1872,-1272,524
0,0,0
0,0,0
0,0,0
0,0,0
1884,-1266,493
1892,-1281,536
0,0,0
0,0,0
0,0,0
0,0,0
1894,-1269,502
1891,-1276,542
0,0,0
0,0,0
0,0,0
0,0,0
1920,-1280,515
1951,-1311,566
0,0,0
0,0,0
0,0,0
0,0,0
1901,-1263,516
1868,-1250,548
0,0,0
0,0,0
0,0,0
0,0,0
1891,-1250,519
1876,-1249,556
0,0,0
0,0,0
0,0,0
0,0,0
1897,-1247,526
1878,-1244,562
0,0,0
0,0,0
0,0,0
0,0,0
1882,-1231,528
1876,-1236,567
0,0,0
0,0,0
0,0,0
0,0,0
1893,-1230,536
1878,-1229,573
0,0,0
0,0,0
0,0,0
0,0,0
1912,-1235,547
1886,-1227,580
0,0,0
0,0,0
0,0,0
1887,-1202,504
1939,-1244,559
1886,-1219,585
0,0,0
0,0,0
0,0,0
1862,-1179,502
1884,-1200,548
1886,-1210,589
