x,y,z
5594,2630,2089
5219,2485,2060
4899,2364,2042
4604,2254,2024
4329,2151,2005
4081,2061,1990
5586,2660,2086
5219,2516,2061
4896,2392,2042
4597,2279,2022
4321,2174,2003
4074,2084,1988
5587,2693,2085
5221,2548,2061
4898,2423,2042
4598,2307,2023
4320,2201,2003
4075,2109,1990
5593,2729,2086
5228,2583,2063
4903,2454,2043
4601,2336,2024
4320,2226,2003
4075,2134,1990
5603,2766,2087
5231,2614,2062
4905,2484,2043
4599,2362,2022
4320,2252,2002
4077,2159,1990
5609,2800,2087
5245,2650,2065
4913,2515,2044
4612,2394,2025
4327,2280,2004
4079,2184,1990
5624,2837,2088
5259,2686,2067
4919,2545,2043
4614,2421,2024
4331,2307,2003
4080,2207,1989
5638,2874,2089
5266,2717,2065
4932,2578,2045
4621,2449,2023
4337,2333,2003
4085,2233,1988
5638,2904,2083
5290,2757,2069
4942,2609,2044
4634,2480,2025
4352,2364,2006
4097,2261,1991
5469,2844,2014
5309,2794,2071
4954,2641,2044
4645,2510,2024
4364,2393,2007
4105,2287,1991
5419,2844,1988
5333,2832,2073
4976,2677,2046
4661,2542,2026
4376,2422,2007
4115,2313,1991
5373,2845,1963
5314,2847,2058
4993,2709,2046
4678,2573,2027
4386,2448,2006
4127,2340,1991
5330,2847,1939
5272,2849,2033
5021,2747,2050
4694,2603,2026
4406,2479,2009
4145,2368,1994
5287,2846,1914
5225,2846,2006
5042,2781,2050
4721,2639,2029
4425,2509,2009
4158,2394,1993
5244,2845,1888
5189,2848,1982
5077,2821,2054
4748,2673,2032
4449,2541,2012
4176,2422,1994
5207,2846,1864
5148,2845,1955
5082,2844,2046
4778,2709,2035
4468,2569,2011
4197,2450,1994
