x,y,z
5270,425,-515
5199,413,-424
5228,410,-342
5149,398,-255
5157,393,-172
5210,391,-91
5205,388,-490
5221,383,-407
7604,550,-471
5583,397,-256
5869,411,-175
5969,412,-83
5934,407,-537
7034,474,-523
7935,526,-462
5614,366,-237
6012,385,-157
5987,377,-61
5925,370,-514
7240,444,-511
8180,493,-446
5629,333,-216
5740,334,-128
5976,342,-38
6209,351,-515
7430,413,-497
8412,458,-427
5673,303,-196
10672,559,-197
10653,547,-26
6806,346,-539
7645,380,-481
8451,411,-395
5779,275,-177
5770,269,-84
5094,232,7
7007,315,-526
7801,342,-459
8994,385,-384
10604,444,-282
10529,430,-109
5018,200,28
7192,282,-511
7904,301,-433
8914,331,-344
8629,312,-193
8559,301,-53
5081,174,50
7431,249,-497
7756,252,-393
7738,244,-266
7728,236,-140
5141,152,-10
5053,145,71
7624,213,-478
8495,229,-394
7942,206,-239
7811,196,-108
5136,124,12
5025,116,93
7850,177,-458
7825,169,-329
7813,161,-201
7799,154,-74
5041,94,33
5026,89,115
5769,98,-311
5104,82,-192
5075,77,-108
5005,71,-25
5004,67,56
5041,63,139
5030,58,-249
5069,54,-168
5066,50,-84
5107,45,-1
7792,63,124
8540,61,276
5110,33,-229
5108,28,-145
5100,23,-61
7827,29,33
7837,22,162
8215,16,305
5099,6,-205
5098,1,-121
5094,-2,-37
7798,-10,70
8060,-17,205
8140,-24,341
5096,-19,-181
5093,-23,-97
5346,-29,-14
7512,-47,104
8067,-58,245
8151,-65,382
