x,y,z
2746,481,-136
2833,498,-96
2835,500,-52
2842,503,-7
2824,502,36
2826,504,80
2636,480,-136
2817,515,-101
2841,520,-57
2844,523,-13
2832,523,31
2821,523,75
2528,478,-136
2769,525,-105
2843,541,-63
2837,541,-18
2828,541,25
2830,544,70
2438,478,-136
2732,537,-109
2789,550,-68
2839,561,-24
2828,561,19
2835,564,64
2351,478,-137
2667,543,-113
2724,556,-72
2839,581,-31
2828,581,13
2841,585,58
2292,482,-139
2541,535,-114
2514,531,-73
2529,535,-33
2832,601,6
2841,605,51
2228,484,-141
2490,542,-118
2450,534,-77
2486,543,-39
2831,620,0
2833,623,44
2229,500,-146
2443,549,-122
2462,554,-84
2467,556,-45
2757,623,-6
2836,643,37
2229,516,-153
2403,556,-126
2381,552,-87
2443,567,-51
2455,571,-12
2831,661,30
2252,537,-161
2356,562,-131
2369,566,-94
2371,567,-56
2444,586,-19
2831,680,22
2405,590,-179
2276,559,-133
2317,570,-98
2354,579,-62
2454,605,-26
2840,702,14
2773,700,-215
2244,566,-138
2359,596,-107
2326,589,-68
2425,614,-33
2836,720,6
2774,719,-224
2243,582,-145
2298,596,-111
2339,607,-76
2381,619,-39
2527,658,-2
2780,740,-234
2249,599,-153
2299,612,-119
2403,641,-86
2349,627,-46
2490,666,-9
2757,753,-241
2303,629,-164
2305,629,-127
2319,634,-90
2345,641,-54
2496,684,-17
2586,724,-235
2585,724,-193
2266,635,-133
2309,647,-98
2329,653,-61
2500,702,-26
