x,y,z
3426,797,1962
3221,766,1934
3057,744,1925
2897,722,1914
2749,703,1907
2607,686,1899
3443,817,1974
3223,781,1938
3052,757,1925
2891,734,1914
2747,716,1908
2600,696,1897
3442,832,1976
3218,795,1937
3047,770,1924
2890,747,1915
2739,726,1905
2597,708,1897
3439,847,1975
3214,808,1936
3043,782,1923
2884,759,1912
2740,739,1907
2594,719,1897
3437,862,1975
3211,822,1935
3042,795,1923
2883,772,1912
2735,750,1905
2592,730,1896
3427,874,1969
3210,836,1935
3041,808,1922
2883,784,1912
2734,762,1904
2593,742,1897
3440,892,1975
3218,851,1938
3045,823,1924
2882,797,1911
2733,774,1903
2588,752,1893
3440,906,1974
3218,865,1937
3047,836,1924
2885,809,1912
2741,787,1907
2599,766,1900
3441,920,1972
3221,878,1936
3051,849,1924
2890,822,1913
2742,799,1905
2598,776,1897
3441,934,1968
3221,891,1933
3052,862,1922
2894,835,1913
2741,809,1902
2605,788,1899
3438,946,1963
3226,905,1932
3065,877,1926
2903,849,1915
2754,824,1907
2612,801,1901
3441,960,1959
3236,920,1933
3072,890,1926
2906,861,1913
2761,836,1908
2621,813,1903
3447,975,1958
3248,935,1935
3077,903,1924
2919,875,1916
2766,848,1906
2626,824,1901
3451,988,1953
3267,952,1940
3083,916,1921
2927,888,1915
2775,860,1907
2631,835,1899
3453,1000,1947
3288,969,1946
3101,932,1926
2940,902,1917
2784,873,1906
2645,849,1903
3463,1015,1946
3317,989,1955
3113,946,1926
2953,915,1918
2802,887,1911
2656,861,1903
