x,y,z
3682,468,-21
4122,521,40
4201,528,106
4986,623,203
5021,624,283
5016,621,361
3702,447,-31
4267,511,29
5042,601,113
5029,595,191
5024,591,269
5021,588,348
3746,428,-41
3947,447,17
5044,568,100
5026,562,178
5025,558,256
5022,554,334
3988,429,-54
4088,436,7
5047,535,87
5029,529,165
5021,524,243
5026,521,321
5217,527,-83
4136,414,-2
5045,501,75
5032,495,153
5023,491,230
5022,487,309
5229,493,-96
5203,486,-15
5038,467,63
5030,462,141
5029,458,219
5016,452,296
5232,459,-107
5198,451,-26
5029,432,52
5029,428,130
5025,423,208
5022,419,285
5232,424,-118
5202,417,-37
5032,398,41
5029,394,119
5027,389,197
5022,385,275
5164,384,-127
5693,418,-52
5226,379,33
5030,360,109
5025,355,187
5024,351,265
5948,402,-157
5982,399,-66
5319,350,23
5023,325,100
5026,321,177
5029,316,255
5675,345,-160
5971,357,-76
5331,314,14
5026,291,91
5027,286,168
5031,282,246
5658,306,-169
6064,322,-87
5103,266,5
5023,257,82
5008,251,160
5021,247,238
5763,273,-181
5765,267,-92
5546,251,-3
5058,224,75
5028,218,152
5025,212,230
9891,401,-325
10581,417,-184
10644,409,-20
5057,189,68
5024,182,145
5034,178,223
7745,261,-265
7716,251,-144
7717,244,-25
5021,153,61
5018,148,138
5027,142,216
8559,230,-303
7853,202,-156
7807,193,-35
5018,118,55
5010,113,132
5022,108,210
