x,y,z
5017,174,192
5016,179,275
5006,183,357
5008,188,440
10560,408,1105
10552,419,1281
5008,191,222
5011,197,305
5001,201,387
5007,207,471
10562,448,1170
10555,459,1346
5012,210,252
5011,215,335
5004,220,417
10567,477,1058
10555,489,1232
10543,500,1408
5012,229,282
5008,234,364
5008,240,447
10569,519,1121
10555,531,1295
10538,542,1470
5007,248,312
5010,254,394
5010,260,477
10565,561,1182
10558,573,1358
10540,586,1532
5002,268,341
5008,274,423
10563,591,1068
10542,603,1241
10526,616,1415
10511,629,1590
5008,288,370
5008,295,452
10551,634,1128
10550,648,1303
10526,660,1476
10515,674,1652
5004,309,398
10594,668,1017
10560,679,1188
10536,692,1361
10520,706,1535
10511,720,1711
5000,330,426
10557,711,1073
10552,725,1247
10540,738,1421
10526,752,1595
10512,767,1771
5004,352,454
10568,757,1133
10555,771,1306
10537,785,1479
10516,799,1653
10506,815,1829
10594,792,1020
10566,805,1191
10548,819,1363
10534,834,1537
10520,849,1712
10499,864,1887
10549,837,1074
10560,853,1248
10545,868,1421
10531,883,1595
10521,899,1770
10494,914,1944
10552,886,1131
10554,902,1304
10549,917,1478
10530,933,1652
10516,949,1827
10490,965,2001
10550,936,1187
10565,954,1363
10554,970,1536
10539,986,1710
10502,1000,1882
10493,1018,2059
10557,988,1244
10562,1005,1418
10550,1021,1592
10531,1037,1765
10498,1053,1937
10531,1075,2122
10543,1038,1298
10558,1057,1473
10550,1074,1647
10526,1090,1820
10497,1107,1992
10485,1125,2169
