x,y,z
7551,-723,2219
6934,-659,2179
6401,-603,2145
5925,-554,2112
5501,-510,2081
5150,-474,2064
7303,-695,2200
6742,-636,2170
6199,-580,2126
5760,-534,2099
5369,-494,2075
5019,-458,2053
7087,-669,2187
6535,-611,2152
6054,-561,2122
5614,-516,2090
5241,-477,2068
4898,-443,2045
6882,-644,2175
6341,-588,2136
5891,-541,2110
5471,-498,2080
5117,-461,2060
4783,-427,2036
6685,-619,2162
6174,-566,2127
5733,-520,2098
5345,-480,2074
4993,-445,2051
4683,-413,2033
6493,-594,2148
6025,-546,2120
5594,-502,2090
5220,-464,2067
4877,-429,2042
4579,-398,2025
6284,-568,2125
5868,-525,2109
5462,-483,2083
5096,-446,2057
4775,-414,2038
4481,-384,2019
6163,-549,2129
5720,-504,2098
5334,-465,2074
4982,-430,2050
4670,-398,2031
4394,-370,2016
6007,-527,2119
5578,-484,2088
5215,-447,2068
4870,-413,2042
4570,-383,2024
4297,-356,2008
5852,-505,2107
5452,-465,2082
5094,-429,2059
4761,-396,2034
4469,-367,2016
4208,-342,2001
5702,-484,2095
5327,-446,2074
4981,-412,2052
4666,-381,2030
4383,-353,2013
4122,-328,1995
5573,-463,2088
5211,-428,2067
4876,-395,2045
4571,-365,2024
4301,-339,2009
4047,-315,1992
5453,-444,2082
5099,-410,2060
4771,-378,2037
4477,-350,2018
4211,-324,2001
3967,-301,1985
5332,-425,2075
4988,-392,2053
4677,-362,2033
4391,-335,2013
4126,-310,1994
3898,-288,1983
5223,-406,2069
4882,-374,2045
4582,-345,2026
4302,-319,2006
4052,-296,1991
3827,-275,1979
5103,-386,2058
4779,-356,2037
4497,-330,2022
4222,-305,2001
3971,-281,1982
3755,-261,1972
