x,y,z
7810,188,-171
7953,200,-45
5023,131,52
5030,136,133
5021,141,214
5017,146,295
7730,232,-140
5139,159,-10
5043,161,71
5025,166,152
5013,171,232
5026,176,314
8630,311,-124
5094,188,8
5038,191,89
5006,195,169
5013,201,250
5022,206,332
10409,438,-112
5027,216,26
5016,221,107
5020,226,187
5021,232,268
5014,237,349
5771,278,-41
5015,246,43
5027,252,124
5020,257,205
5019,262,285
5016,268,366
5977,325,-22
5034,278,61
5025,283,141
5017,288,221
5019,293,302
5013,298,382
5787,350,-3
5033,310,77
5024,314,157
5017,319,237
5020,325,318
5010,330,398
5386,360,14
5035,342,93
5025,346,173
5016,351,253
5017,357,333
5011,362,413
5175,379,29
5032,373,108
5028,378,188
5013,383,268
5013,389,348
5016,395,429
5030,400,44
5031,406,123
5028,411,203
5020,416,283
5011,420,362
5008,426,442
5032,433,58
5034,439,138
5026,443,218
5020,448,297
5007,453,376
5013,459,457
5029,466,72
5029,471,152
5023,476,231
5016,481,311
5006,486,390
5027,494,472
5028,499,86
5031,504,165
5028,510,245
5014,514,324
5001,519,403
10613,1114,1025
5032,533,99
5033,538,178
5024,542,257
5011,547,336
5004,552,415
10565,1179,1046
5029,566,111
5030,571,190
5021,576,270
5009,580,348
5013,587,428
10585,1253,1074
5031,600,123
5027,605,202
5028,611,282
5014,615,361
5010,621,440
10598,1327,1100
