x,y,z
3168,-72,-771
3342,-74,-760
3520,-75,-745
3719,-77,-729
3953,-79,-714
4211,-81,-697
3093,-78,-775
3258,-80,-764
3439,-82,-752
3627,-84,-737
3842,-86,-721
4086,-89,-704
3022,-84,-779
3179,-86,-768
3361,-88,-758
3542,-91,-743
3744,-93,-727
3980,-96,-712
2949,-90,-781
3114,-93,-774
3281,-95,-763
3453,-97,-749
3651,-100,-734
3868,-103,-718
2897,-97,-788
3043,-99,-778
3202,-102,-767
3379,-104,-756
3565,-107,-741
3773,-111,-726
2833,-103,-791
2982,-106,-783
3134,-108,-772
3304,-112,-761
3481,-115,-747
3679,-119,-732
2778,-109,-795
2916,-112,-786
3063,-115,-776
3228,-118,-766
3401,-122,-753
3581,-126,-737
2717,-115,-796
2860,-119,-791
2997,-122,-780
3153,-125,-769
3322,-129,-757
3511,-134,-745
2670,-122,-802
2802,-125,-794
2935,-129,-783
3089,-133,-774
3251,-137,-763
3430,-141,-751
2615,-128,-803
2750,-132,-798
2878,-136,-788
3023,-140,-778
3177,-144,-767
3355,-149,-756
2560,-134,-805
2694,-139,-801
2824,-143,-792
2962,-147,-782
3113,-151,-772
3284,-157,-762
2522,-141,-810
2645,-145,-804
2768,-149,-795
2903,-154,-786
3045,-159,-775
3212,-164,-766
2477,-148,-813
2597,-152,-808
2720,-157,-800
2843,-161,-789
2986,-166,-779
3149,-172,-771
2427,-154,-813
2550,-159,-810
2665,-163,-802
2793,-168,-793
2926,-173,-783
3080,-180,-774
2390,-161,-818
2503,-166,-812
2612,-170,-803
2738,-175,-795
2871,-181,-787
3015,-187,-777
2344,-167,-818
2462,-173,-816
2572,-177,-808
2691,-183,-800
2821,-188,-791
2957,-194,-781
