x,y,z
0,0,0
0,0,0
1622,-755,-835
1770,-813,-866
1839,-834,-855
0,0,0
1534,-743,-873
0,0,0
1675,-788,-862
1767,-820,-864
1847,-847,-857
0,0,0
0,0,0
0,0,0
1691,-804,-869
1766,-828,-862
1845,-855,-855
0,0,0
1538,-761,-874
0,0,0
1699,-816,-872
1768,-838,-861
1851,-867,-856
0,0,0
1536,-767,-872
0,0,0
1702,-825,-872
1772,-848,-862
1851,-875,-854
0,0,0
0,0,0
0,0,0
1705,-835,-872
1778,-859,-863
1852,-883,-852
0,0,0
0,0,0
0,0,0
1710,-844,-872
1780,-867,-861
1867,-899,-856
0,0,0
1544,-792,-871
0,0,0
1715,-854,-872
1785,-877,-861
1869,-907,-854
0,0,0
1545,-799,-869
0,0,0
1715,-861,-869
1791,-887,-860
1876,-918,-854
0,0,0
0,0,0
0,0,0
1718,-869,-867
1798,-897,-860
1877,-925,-851
0,0,0
0,0,0
0,0,0
1726,-879,-868
1801,-905,-858
0,0,0
0,0,0
0,0,0
0,0,0
1728,-886,-865
1806,-914,-856
0,0,0
0,0,0
0,0,0
0,0,0
1738,-897,-865
1812,-922,-854
0,0,0
0,0,0
0,0,0
0,0,0
1746,-906,-865
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
