x,y,z
5813,107,-313
7845,137,-294
5068,84,-107
5032,78,-25
5021,73,56
5014,69,138
5034,65,-249
5036,60,-167
5066,56,-86
5061,51,-3
7754,72,121
8541,71,273
5107,38,-231
5107,33,-147
5100,28,-64
5657,26,21
7815,30,157
8261,24,301
5104,11,-209
5105,6,-125
5098,1,-41
7799,-4,64
8016,-11,197
8128,-18,333
5104,-16,-186
5092,-20,-102
5247,-25,-19
7681,-44,98
8078,-54,236
8048,-60,368
5101,-42,-162
5093,-47,-78
5320,-53,5
7770,-85,135
8026,-94,272
10544,-134,533
5092,-69,-138
5093,-73,-54
5322,-81,30
7862,-126,175
8026,-136,311
10552,-187,585
5096,-95,-114
5119,-99,-30
5335,-108,56
10581,-224,287
10590,-232,463
10554,-241,637
5098,-120,-90
5405,-132,-6
10589,-267,163
10577,-275,339
10571,-284,515
10576,-293,691
5092,-145,-65
10309,-302,38
10224,-308,208
10598,-327,392
10587,-335,568
10592,-344,747
5085,-170,-40
10176,-348,88
10502,-367,267
10822,-387,456
10664,-389,628
10554,-394,799
5378,-205,-15
10171,-396,140
10964,-435,335
10683,-433,506
10700,-441,687
10562,-444,857
10173,-436,22
10173,-444,193
10984,-488,393
10641,-480,560
10583,-486,736
10565,-493,914
10171,-483,75
10514,-507,255
10902,-534,448
10724,-533,622
10557,-533,792
10605,-543,976
10164,-530,130
10699,-565,317
10592,-567,493
10572,-573,671
10546,-579,849
10535,-587,1029
10163,-575,184
10582,-606,370
10582,-613,550
10644,-624,735
10539,-625,908
10933,-657,1130
