x,y,z
3124,-24,1929
2973,-23,1923
2821,-22,1912
2672,-21,1899
2538,-20,1892
2407,-19,1884
3134,-11,1929
2986,-11,1925
2834,-10,1915
2681,-10,1899
2544,-10,1890
2418,-10,1885
3146,0,1929
2997,0,1925
2843,0,1913
2698,0,1903
2557,0,1891
2427,0,1884
3163,13,1932
3008,12,1924
2856,12,1914
2711,11,1904
2571,10,1894
2442,9,1887
3180,26,1933
3029,24,1929
2874,23,1917
2726,22,1905
2585,20,1895
2455,19,1888
3194,38,1933
3042,36,1927
2887,35,1916
2741,33,1906
2600,31,1896
2470,29,1889
3217,51,1936
3057,49,1927
2907,46,1919
2759,44,1908
2614,42,1895
2482,39,1887
3217,63,1926
3076,61,1928
2919,58,1916
2773,55,1907
2636,52,1900
2503,49,1892
3235,76,1925
3102,73,1933
2941,69,1919
2794,66,1910
2652,63,1900
2518,59,1892
3259,89,1927
3124,85,1934
2964,81,1922
2815,77,1911
2676,73,1904
2540,70,1895
3333,103,1958
3145,98,1934
2987,93,1924
2836,88,1912
2690,84,1901
2565,80,1900
3372,117,1967
3174,110,1938
3014,105,1927
2857,100,1913
2712,95,1903
2585,90,1900
3412,131,1976
3196,123,1937
3032,117,1924
2880,111,1914
2739,106,1907
2603,101,1900
3422,143,1966
3220,135,1937
3062,129,1928
2910,123,1918
2767,117,1911
2632,111,1905
3418,155,1948
3262,149,1946
3092,141,1931
2936,134,1920
2791,128,1912
2649,122,1901
3432,168,1940
3318,163,1963
3119,153,1932
2959,146,1918
2816,139,1913
2678,132,1905
