x,y,z
0,0,0
1996,-1105,768
1990,-1114,815
4688,-2656,2037
4374,-2511,2016
4090,-2382,1997
0,0,0
1992,-1099,774
1994,-1113,823
4653,-2629,2040
4332,-2480,2013
4055,-2355,1995
0,0,0
1982,-1090,777
1992,-1108,830
4611,-2596,2038
4288,-2446,2008
4017,-2325,1991
0,0,0
1984,-1088,785
2001,-1109,841
4563,-2560,2033
4252,-2417,2006
3988,-2300,1991
0,0,0
1975,-1078,788
4807,-2653,2036
4527,-2529,2032
4219,-2389,2004
3964,-2277,1992
0,0,0
0,0,0
4766,-2618,2033
4480,-2492,2025
4185,-2359,2002
3927,-2245,1986
0,0,0
0,0,0
4750,-2597,2040
4442,-2458,2021
4156,-2330,2000
3902,-2220,1984
0,0,0
0,0,0
4718,-2566,2040
4413,-2429,2020
4132,-2305,2000
3883,-2198,1986
0,0,0
0,0,0
4686,-2534,2039
4380,-2397,2016
4107,-2278,1999
3865,-2175,1986
0,0,0
0,0,0
4654,-2501,2036
4356,-2369,2016
4083,-2250,1997
3837,-2146,1981
0,0,0
0,0,0
4623,-2467,2033
4331,-2340,2014
4064,-2225,1996
3816,-2119,1978
0,0,0
0,0,0
4587,-2431,2027
4307,-2310,2012
4041,-2196,1993
3803,-2097,1980
0,0,0
0,0,0
4626,-2433,2054
4280,-2279,2008
4028,-2173,1994
3784,-2071,1976
0,0,0
0,0,0
4568,-2384,2036
4260,-2251,2005
4009,-2146,1991
3774,-2050,1977
0,0,0
0,0,0
0,0,0
4239,-2221,2002
3998,-2122,1992
3764,-2027,1977
0,0,0
0,0,0
0,0,0
4290,-2229,2032
3983,-2096,1989
3754,-2004,1976
