x,y,z
6815,924,2168
6409,890,2162
5919,841,2113
5530,805,2085
5183,773,2061
4873,745,2041
6677,940,2160
6237,899,2138
5805,856,2105
5424,819,2077
5075,785,2048
4787,759,2034
6530,955,2148
6095,911,2123
5688,870,2095
5328,834,2071
5006,802,2050
4712,774,2031
6442,976,2153
5993,928,2120
2577,408,963
2559,415,1009
2598,431,1079
2548,433,1113
6301,989,2139
2602,417,934
2583,423,979
2591,435,1036
2565,440,1080
4559,802,2019
6175,1003,2129
2603,432,949
2629,446,1011
2586,449,1048
4771,847,2036
4498,818,2018
2548,428,891
2606,447,963
5336,936,2081
5003,897,2055
4696,862,2030
4433,833,2015
2596,450,921
5603,994,2100
5234,948,2069
4906,909,2042
4624,876,2025
4370,847,2011
5851,1049,2105
5482,1004,2082
5149,963,2062
4835,924,2039
4560,891,2022
4312,863,2008
5755,1065,2099
5403,1020,2079
5069,978,2056
4766,939,2034
4492,906,2016
4245,876,2001
5671,1082,2095
5319,1036,2073
4997,994,2052
4687,953,2025
4426,920,2010
4183,889,1995
5577,1097,2086
5241,1052,2068
4922,1008,2045
4630,969,2024
4374,936,2009
4135,905,1994
5495,1113,2081
5168,1068,2064
4850,1023,2039
4574,986,2022
4315,951,2005
4079,919,1989
5420,1130,2077
5102,1085,2061
4788,1039,2036
4513,1001,2018
4262,966,2002
4025,933,1984
5349,1148,2074
5020,1099,2051
4727,1055,2032
4457,1016,2014
4207,980,1997
3980,948,1983
5277,1164,2069
4954,1114,2046
4670,1072,2029
4406,1032,2012
4160,996,1995
3941,965,1983
