x,y,z
6144,366,-514
7317,441,-501
8235,503,-437
5622,348,-213
6006,376,-136
6010,382,-45
5882,381,-520
7059,462,-516
7928,525,-458
5589,375,-238
5926,402,-162
5971,410,-72
5490,384,-513
5345,378,-417
7487,535,-469
5270,380,-249
5217,381,-167
5224,386,-88
5176,389,-509
5164,391,-428
5187,397,-351
5140,397,-268
5195,405,-192
5236,413,-113
5172,414,-535
5194,420,-457
0,0,0
8029,660,-459
5259,436,-220
5272,442,-140
5152,438,-560
5264,451,-490
5276,456,-409
7713,672,-480
5263,463,-246
5274,468,-166
5193,467,-592
5238,475,-515
5212,476,-432
5194,478,-350
5156,478,-268
5242,490,-192
5221,496,-623
5144,491,-533
5139,494,-453
5125,496,-372
5134,501,-293
5231,514,-218
5151,514,-643
5158,517,-563
5125,517,-479
5197,528,-405
7631,780,-477
5224,538,-246
5005,522,-653
5348,561,-613
5246,554,-519
5140,546,-428
7339,784,-498
5059,544,-264
4874,531,-663
5273,578,-634
5151,567,-538
4120,456,-366
4118,458,-301
4043,453,-233
3732,423,-529
3660,417,-460
3606,413,-397
3569,411,-336
3550,411,-279
3559,414,-224
3568,421,-526
3570,423,-469
3563,424,-412
3554,425,-355
3530,424,-297
3544,428,-243
3636,445,-558
3549,436,-488
3519,434,-428
3497,433,-369
3493,435,-314
3490,436,-259
3574,453,-570
3481,443,-499
3427,437,-436
3423,439,-381
3420,440,-327
3411,441,-273
3504,459,-580
3425,450,-512
3363,443,-448
3353,443,-393
3347,444,-340
3348,446,-287
