x,y,z
5093,-27,-103
5314,-29,-18
7754,-44,103
8074,-47,243
8193,-50,385
10555,-66,675
5091,-35,-68
5338,-38,17
7857,-57,158
8016,-60,297
10505,-79,567
10538,-81,747
5134,-44,-34
5317,-46,54
8057,-71,217
8027,-71,352
10549,-94,641
10548,-95,821
5327,-53,0
7763,-78,131
8038,-82,272
10537,-107,535
10547,-108,714
10557,-108,895
5317,-60,36
7954,-91,189
8029,-91,326
10551,-120,608
10546,-120,787
10543,-119,968
7555,-96,104
8043,-101,246
10521,-132,501
10550,-132,681
10551,-131,861
10538,-130,1041
7837,-108,161
8031,-110,301
10558,-143,575
10540,-142,754
10546,-140,935
10530,-139,1114
8046,-119,221
10576,-155,470
10557,-153,649
10547,-151,828
10539,-149,1008
10525,-147,1188
8042,-126,276
10557,-164,542
10547,-162,722
10546,-159,902
10527,-156,1081
10518,-154,1263
10532,-174,435
10559,-172,615
10541,-169,795
10544,-166,976
10527,-163,1156
10519,-159,1337
10550,-182,509
10554,-178,689
10552,-175,870
10539,-171,1049
10521,-168,1230
10513,-164,1412
10553,-188,583
10545,-184,762
10540,-180,942
10526,-176,1123
10514,-171,1304
10501,-167,1486
10542,-192,656
10550,-188,836
10541,-184,1017
10521,-179,1197
10508,-174,1378
10495,-169,1561
10532,-196,728
10547,-191,911
10536,-186,1090
10520,-181,1272
10505,-175,1454
10487,-170,1636
10540,-198,803
10548,-193,984
10531,-187,1164
10517,-181,1346
10496,-175,1527
10493,-170,1712
10552,-200,877
10543,-194,1057
10525,-188,1239
10510,-181,1421
10489,-175,1602
10485,-168,1787
